"Row_ID","Order_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Customer_Name","Segment","Country","City","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name","Sales","Quantity","Discount","Profit","Date_String"
6163,"CA-2017-103989",2017-03-19,2017-03-21,"First Class","MC-17605","Matt Connell","Corporate","United States","Lakeland","Florida",33801,"South","OFF-ST-10000918","Office Supplies","Storage","Crate-A-Files",1270,3,5,131,"21-Mar-17"
5945,"CA-2017-104178",2017-08-25,2017-08-29,"Standard Class","JM-15265","Janet Molinari","Corporate","United States","Los Angeles","California",90036,"West","TEC-AC-10002399","Technology","Accessories","SanDisk Cruzer 32 GB USB Flash Drive",2993,5,2,226,"29-Aug-17"
5946,"CA-2017-104178",2017-08-25,2017-08-29,"Standard Class","JM-15265","Janet Molinari","Corporate","United States","Los Angeles","California",90036,"West","OFF-PA-10004983","Office Supplies","Paper","Xerox 23",1226,4,2,52,"29-Aug-17"
5944,"CA-2017-104178",2017-08-25,2017-08-29,"Standard Class","JM-15265","Janet Molinari","Corporate","United States","Los Angeles","California",90036,"West","FUR-FU-10000771","Furniture","Furnishings","Eldon 200 Class Desk Accessories, Smoke",2355,1,2,223,"29-Aug-17"
5947,"CA-2017-104178",2017-08-25,2017-08-29,"Standard Class","JM-15265","Janet Molinari","Corporate","United States","Los Angeles","California",90036,"West","OFF-ST-10004258","Office Supplies","Storage","Portable Personal File Box",2069,4,2,62,"29-Aug-17"
158,"CA-2017-104269",2017-03-01,2017-03-06,"Second Class","DB-13060","Dave Brooks","Consumer","United States","Seattle","Washington",98115,"West","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Manager's Chair",2004,2,5,336,"6-Mar-17"
2277,"CA-2017-104283",2017-06-27,2017-07-01,"Standard Class","LM-17065","Liz MacKendrick","Consumer","United States","Southaven","Mississippi",38671,"South","OFF-ST-10004337","Office Supplies","Storage","SAFCO Commercial Wire Shelving, 72h",1488,5,2,2,"1-Jul-17"
2278,"CA-2017-104283",2017-06-27,2017-07-01,"Standard Class","LM-17065","Liz MacKendrick","Consumer","United States","Southaven","Mississippi",38671,"South","FUR-TA-10001039","Furniture","Tables","KI Adjustable-Height Table",2849,1,2,160,"1-Jul-17"
2279,"CA-2017-104283",2017-06-27,2017-07-01,"Standard Class","LM-17065","Liz MacKendrick","Consumer","United States","Southaven","Mississippi",38671,"South","TEC-AC-10000109","Technology","Accessories","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",1108,4,2,344,"1-Jul-17"
6324,"CA-2017-104402",2017-06-17,2017-06-23,"Standard Class","DB-13660","Duane Benoit","Consumer","United States","Newark","Delaware",19711,"East","TEC-MA-10000423","Technology","Machines","Texas Instruments TI-34 Scientific Calculator",2487,3,2,234,"23-Jun-17"
720,"CA-2017-104472",2017-06-02,2017-06-07,"Standard Class","CK-12325","Christine Kargatis","Home Office","United States","Orem","Utah",84057,"West","FUR-FU-10000246","Furniture","Furnishings","Aluminum Document Frame",2641,6,2,160,"7-Jun-17"
719,"CA-2017-104472",2017-06-02,2017-06-07,"Standard Class","CK-12325","Christine Kargatis","Home Office","United States","Orem","Utah",84057,"West","OFF-BI-10001658","Office Supplies","Binders","GBC Standard Therm-A-Bind Covers",2335,3,5,123,"7-Jun-17"
9642,"CA-2017-104563",2017-03-07,2017-03-12,"Standard Class","CM-12715","Craig Molinari","Corporate","United States","Seattle","Washington",98103,"West","OFF-ST-10000934","Office Supplies","Storage","Contico 72""H Heavy-Duty Storage System",1004,5,2,2,"12-Mar-17"
9641,"CA-2017-104563",2017-03-07,2017-03-12,"Standard Class","CM-12715","Craig Molinari","Corporate","United States","Seattle","Washington",98103,"West","OFF-AR-10000390","Office Supplies","Art","Newell Chalk Holder",988,5,2,439,"12-Mar-17"
9643,"CA-2017-104563",2017-03-07,2017-03-12,"Standard Class","CM-12715","Craig Molinari","Corporate","United States","Seattle","Washington",98103,"West","FUR-CH-10002780","Furniture","Chairs","Office Star - Task Chair with Contemporary Loop Arms",1943,6,5,160,"12-Mar-17"
9644,"CA-2017-104563",2017-03-07,2017-03-12,"Standard Class","CM-12715","Craig Molinari","Corporate","United States","Seattle","Washington",98103,"West","FUR-CH-10004495","Furniture","Chairs","Global Leather and Oak Executive Chair, Black",2076,2,5,344,"12-Mar-17"
3306,"CA-2017-104738",2017-12-30,2018-01-01,"Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas",78041,"Central","TEC-PH-10002468","Technology","Phones","Plantronics CS 50-USB - headset - Convertible, Monaural",1071,2,5,123,"1-Jan-18"
3307,"CA-2017-104738",2017-12-30,2018-01-01,"Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas",78041,"Central","TEC-PH-10000576","Technology","Phones","AT&T 1080 Corded phone",1567,3,5,214,"1-Jan-18"
3309,"CA-2017-104738",2017-12-30,2018-01-01,"Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas",78041,"Central","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",2063,2,5,72,"1-Jan-18"
3305,"CA-2017-104738",2017-12-30,2018-01-01,"Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas",78041,"Central","OFF-EN-10004955","Office Supplies","Envelopes","Fashion Color Clasp Envelopes",504,3,5,332,"1-Jan-18"
3308,"CA-2017-104738",2017-12-30,2018-01-01,"Second Class","SP-20620","Stefania Perrino","Corporate","United States","Laredo","Texas",78041,"Central","OFF-BI-10002160","Office Supplies","Binders","Acco Hanging Data Binders",974,3,13,646,"1-Jan-18"
1794,"CA-2017-104773",2017-12-08,2017-12-13,"Standard Class","TB-21175","Thomas Boland","Corporate","United States","Houston","Texas",77041,"Central","OFF-ST-10000777","Office Supplies","Storage","Companion Letter/Legal File, Black",2365,2,5,361,"13-Dec-17"
3079,"CA-2017-104780",2017-05-21,2017-05-25,"Standard Class","BT-11530","Bradley Talbott","Home Office","United States","San Diego","California",92037,"West","OFF-AR-10003514","Office Supplies","Art","4009 Highlighters by Sanford",1508,8,2,41,"25-May-17"
8585,"CA-2017-104808",2017-02-04,2017-02-08,"Second Class","MH-17440","Mark Haberlin","Corporate","United States","Escondido","California",92025,"West","OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers, Clear Plastic Sheets",744,2,5,361,"8-Feb-17"
5396,"CA-2017-104829",2017-11-18,2017-11-21,"Second Class","JG-15805","John Grady","Corporate","United States","Provo","Utah",84604,"West","OFF-PA-10003016","Office Supplies","Paper","Adams ""While You Were Out"" Message Pads",1081,7,2,30,"21-Nov-17"
889,"CA-2017-104976",2017-12-09,2017-12-16,"Standard Class","CK-12760","Cyma Kinney","Corporate","United States","San Francisco","California",94122,"West","OFF-PA-10003845","Office Supplies","Paper","Xerox 1987",1611,6,2,103,"16-Dec-17"
5261,"CA-2017-105165",2017-09-07,2017-09-10,"First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"Central","TEC-PH-10000675","Technology","Phones","Panasonic KX TS3282B Corded phone",889,3,5,83,"10-Sep-17"
5264,"CA-2017-105165",2017-09-07,2017-09-10,"First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"Central","TEC-AC-10002718","Technology","Accessories","Belkin Standard 104 key USB Keyboard",2013,4,5,602,"10-Sep-17"
5265,"CA-2017-105165",2017-09-07,2017-09-10,"First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"Central","OFF-AR-10003179","Office Supplies","Art","Dixon Ticonderoga Core-Lock Colored Pencils",1039,3,5,293,"10-Sep-17"
5262,"CA-2017-105165",2017-09-07,2017-09-10,"First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"Central","OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings, Label Holders",980,2,13,674,"10-Sep-17"
5263,"CA-2017-105165",2017-09-07,2017-09-10,"First Class","SZ-20035","Sam Zeldin","Home Office","United States","Houston","Texas",77036,"Central","FUR-TA-10004154","Furniture","Tables","Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",993,1,6,573,"10-Sep-17"
1561,"CA-2017-105172",2017-04-04,2017-04-09,"Standard Class","PK-18910","Paul Knutson","Home Office","United States","San Francisco","California",94109,"West","OFF-LA-10001641","Office Supplies","Labels","Avery 518",803,6,2,439,"9-Apr-17"
5493,"CA-2017-105249",2017-11-28,2017-11-28,"Same Day","DH-13675","Duane Huffman","Home Office","United States","San Francisco","California",94122,"West","OFF-SU-10001225","Office Supplies","Supplies","Staple remover",2572,2,2,2,"28-Nov-17"
5494,"CA-2017-105249",2017-11-28,2017-11-28,"Same Day","DH-13675","Duane Huffman","Home Office","United States","San Francisco","California",94122,"West","OFF-LA-10002043","Office Supplies","Labels","Avery 489",1871,4,2,140,"28-Nov-17"
5495,"CA-2017-105249",2017-11-28,2017-11-28,"Same Day","DH-13675","Duane Huffman","Home Office","United States","San Francisco","California",94122,"West","FUR-BO-10000330","Furniture","Bookcases","Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1878,4,4,674,"28-Nov-17"
5779,"CA-2017-105270",2017-11-11,2017-11-18,"Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Los Angeles","California",90008,"West","OFF-AR-10003156","Office Supplies","Art","50 Colored Long Pencils",1461,3,2,422,"18-Nov-17"
5780,"CA-2017-105270",2017-11-11,2017-11-18,"Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Los Angeles","California",90008,"West","FUR-CH-10000988","Furniture","Chairs","Hon Olson Stacker Stools",386,1,5,41,"18-Nov-17"
3394,"CA-2017-105340",2017-11-22,2017-11-25,"First Class","EH-14185","Evan Henry","Consumer","United States","Pasadena","Texas",77506,"Central","OFF-BI-10001765","Office Supplies","Binders","Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",2361,1,13,480,"25-Nov-17"
7662,"CA-2017-105417",2017-01-07,2017-01-12,"Standard Class","VS-21820","Vivek Sundaresam","Consumer","United States","Huntsville","Texas",77340,"Central","OFF-BI-10003708","Office Supplies","Binders","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",288,7,13,539,"12-Jan-17"
7661,"CA-2017-105417",2017-01-07,2017-01-12,"Standard Class","VS-21820","Vivek Sundaresam","Consumer","United States","Huntsville","Texas",77340,"Central","FUR-FU-10004864","Furniture","Furnishings","Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",2687,3,11,684,"12-Jan-17"
8712,"CA-2017-105648",2017-03-03,2017-03-07,"Standard Class","EJ-14155","Eva Jacobs","Consumer","United States","San Diego","California",92037,"West","FUR-TA-10002958","Furniture","Tables","Bevis Oval Conference Table, Walnut",2420,3,5,573,"7-Mar-17"
7737,"CA-2017-105872",2017-05-30,2017-06-06,"Standard Class","JG-15160","James Galang","Consumer","United States","New York City","New York",10024,"East","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders",2581,4,5,193,"6-Jun-17"
17,"CA-2017-105893",2017-11-11,2017-11-18,"Standard Class","PK-19075","Pete Kriz","Consumer","United States","Madison","Wisconsin",53711,"Central","OFF-ST-10004186","Office Supplies","Storage","Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2502,6,2,62,"18-Nov-17"
3835,"CA-2017-105984",2017-11-24,2017-11-24,"Same Day","MY-18295","Muhammed Yedwab","Corporate","United States","Columbus","Ohio",43229,"East","FUR-CH-10000847","Furniture","Chairs","Global Executive Mid-Back Manager's Chair",2394,3,6,628,"24-Nov-17"
3834,"CA-2017-105984",2017-11-24,2017-11-24,"Same Day","MY-18295","Muhammed Yedwab","Corporate","United States","Columbus","Ohio",43229,"East","TEC-PH-10000560","Technology","Phones","Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",39,5,8,563,"24-Nov-17"
7181,"CA-2017-106054",2017-01-06,2017-01-07,"First Class","JO-15145","Jack O'Briant","Corporate","United States","Athens","Georgia",30605,"South","OFF-AR-10002399","Office Supplies","Art","Dixon Prang Watercolor Pencils, 10-Color Set with Brush",439,3,2,332,"7-Jan-17"
4722,"CA-2017-106229",2017-06-07,2017-06-11,"Second Class","NR-18550","Nick Radford","Consumer","United States","Aurora","Illinois",60505,"Central","FUR-TA-10002041","Furniture","Tables","Bevis Round Conference Table Top, X-Base",1297,3,10,563,"11-Jun-17"
3293,"CA-2017-106264",2017-12-26,2017-12-30,"Standard Class","CK-12595","Clytie Kelty","Consumer","United States","San Diego","California",92024,"West","OFF-SU-10002189","Office Supplies","Supplies","Acme Rosewood Handle Letter Opener",373,3,2,2,"30-Dec-17"
3294,"CA-2017-106264",2017-12-26,2017-12-30,"Standard Class","CK-12595","Clytie Kelty","Consumer","United States","San Diego","California",92024,"West","FUR-FU-10001852","Furniture","Furnishings","Eldon Regeneration Recycled Desk Accessories, Smoke",1451,2,2,3,"30-Dec-17"
69,"CA-2017-106376",2017-12-05,2017-12-10,"Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Gilbert","Arizona",85234,"West","TEC-PH-10002726","Technology","Phones","netTALK DUO VoIP Telephone Service",733,4,5,374,"10-Dec-17"
68,"CA-2017-106376",2017-12-05,2017-12-10,"Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Gilbert","Arizona",85234,"West","OFF-AR-10002671","Office Supplies","Art","Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",66,8,5,43,"10-Dec-17"
2066,"CA-2017-106439",2017-10-31,2017-11-04,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California",90049,"West","FUR-CH-10003833","Furniture","Chairs","Novimex Fabric Task Chair",609,3,5,740,"4-Nov-17"
2061,"CA-2017-106439",2017-10-31,2017-11-04,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California",90049,"West","OFF-ST-10003996","Office Supplies","Storage","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",2760,5,2,150,"4-Nov-17"
2063,"CA-2017-106439",2017-10-31,2017-11-04,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California",90049,"West","OFF-PA-10000477","Office Supplies","Paper","Xerox 1952",2453,13,2,226,"4-Nov-17"
2065,"CA-2017-106439",2017-10-31,2017-11-04,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California",90049,"West","OFF-ST-10001963","Office Supplies","Storage","Tennsco Regal Shelving Units",1858,4,2,52,"4-Nov-17"
2068,"CA-2017-106439",2017-10-31,2017-11-04,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California",90049,"West","OFF-AR-10001419","Office Supplies","Art","Newell 325",435,3,2,293,"4-Nov-17"
2067,"CA-2017-106439",2017-10-31,2017-11-04,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California",90049,"West","TEC-AC-10004568","Technology","Accessories","Maxell LTO Ultrium - 800 GB",1233,9,2,323,"4-Nov-17"
2060,"CA-2017-106439",2017-10-31,2017-11-04,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California",90049,"West","OFF-FA-10002975","Office Supplies","Fasteners","Staples",367,3,2,332,"4-Nov-17"
2062,"CA-2017-106439",2017-10-31,2017-11-04,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California",90049,"West","OFF-BI-10002571","Office Supplies","Binders","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",683,2,5,332,"4-Nov-17"
2064,"CA-2017-106439",2017-10-31,2017-11-04,"Standard Class","GG-14650","Greg Guthrie","Corporate","United States","Los Angeles","California",90049,"West","OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg",848,3,5,361,"4-Nov-17"
2516,"CA-2017-106572",2017-09-05,2017-09-10,"Standard Class","NP-18700","Nora Preis","Consumer","United States","Bowling Green","Ohio",43402,"East","OFF-ST-10000585","Office Supplies","Storage","Economy Rollaway Files",1288,2,5,140,"10-Sep-17"
3028,"CA-2017-106719",2017-08-24,2017-08-24,"Same Day","RB-19645","Robert Barroso","Corporate","United States","Billings","Montana",59102,"West","OFF-BI-10002799","Office Supplies","Binders","SlimView Poly Binder, 3/8""",2752,2,5,223,"24-Aug-17"
7066,"CA-2017-106726",2017-12-06,2017-12-08,"First Class","RS-19765","Roland Schwarz","Corporate","United States","Los Angeles","California",90008,"West","OFF-ST-10001496","Office Supplies","Storage","Standard Rollaway File with Lock",117,7,2,247,"8-Dec-17"
758,"CA-2017-106803",2017-12-29,2018-01-02,"Standard Class","DC-13285","Debra Catini","Consumer","United States","Cottage Grove","Minnesota",55016,"Central","TEC-AC-10001267","Technology","Accessories","Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",429,4,2,323,"2-Jan-18"
757,"CA-2017-106803",2017-12-29,2018-01-02,"Standard Class","DC-13285","Debra Catini","Consumer","United States","Cottage Grove","Minnesota",55016,"Central","OFF-ST-10002444","Office Supplies","Storage","Recycled Eldon Regeneration Jumbo File",1172,2,2,395,"2-Jan-18"
769,"CA-2017-106810",2017-05-14,2017-05-20,"Standard Class","AJ-10795","Anthony Johnson","Corporate","United States","Saint Petersburg","Florida",33710,"South","FUR-FU-10004306","Furniture","Furnishings","Electrix Halogen Magnifier Lamp",1513,2,5,170,"20-May-17"
9140,"CA-2017-106971",2017-09-02,2017-09-08,"Standard Class","BM-11785","Bryan Mills","Consumer","United States","Buffalo Grove","Illinois",60089,"Central","TEC-AC-10000844","Technology","Accessories","Logitech Gaming G510s - Keyboard",2050,7,5,449,"8-Sep-17"
3791,"CA-2017-107139",2017-07-05,2017-07-11,"Standard Class","DP-13390","Dennis Pardue","Home Office","United States","Los Angeles","California",90004,"West","OFF-BI-10001670","Office Supplies","Binders","Vinyl Sectional Post Binders",807,6,5,390,"11-Jul-17"
